label,text,predicted_label,predicted_label_category
2,kenya charge opposition leader sister incitement violence,1,True
2,unreal cnn panel laugh mock dr ben carson trump nomination video,0,Fake
2,obama ignored murder illegal alien sanctuary city never seen megyn kelly mad,0,Fake
2,u treasury sanction 26 individual nine bank north korea,1,True
2,trump first government agency visit cia,1,True
2,video dallas shooting agenda,0,Fake
2,visit cartagena pope honor slave slave role model,1,True
2,trump revives keystone dakota access pipeline,1,True
2,wow black dallas police sergeant sue obama,0,Fake
2,german clip merkel wing brussels brace turbulence,1,True
2,argentina judge seek detention fernandez ally,1,True
2,mother outraged daughter asked arrive nude exam radical college prof whose past includes aiding illegals cross border u,0,Fake
2,city oxford strip aung san suu kyi human right award,1,True
2,pope see medellin put drug war past,1,True
2,national security advisor call liberal press fake news story false video,0,Fake
2,nafta envoy lay proposal try block trump noise,1,True
2,canadian say child killed u wife raped afghan kidnapping,1,True
2,democrat caught paying halfway house patient 300 vote hillary video,0,Fake
2,cuban heartbroken angry seek u visa havana,1,True
2,jerusalem decision creative chaos effective turmoil,1,True
2,brazil lula say party may field someone else 2018,1,True
2,auditor say forced quit vatican finding irregularity,1,True
2,swedish opposition party call vote confidence pm,1,True
2,german chinese leader agree need tighten north korea sanction,1,True
2,fake news week truth,0,Fake
2,comey responds firing said make liberal head explode,0,Fake
2,breaking wikileaks release vault 7 part 1 year zero,0,Fake
2,watch cnn host freak air fact check prof 13 hillary mobile device destroyed hammer video,0,Fake
2,factbox top agricultural export vulnerable irma,1,True
2,pro abortion pac,0,Fake
2,london art auction raise 2 5 million survivor deadly grenfell tower blaze,1,True
2,france unveils labor reform first step shaping economy,1,True
2,china enshrines xi jinping thought key xi ally step,1,True
2,illegal alien lied court,0,Fake
2,engdahl trump puppet deep state,0,Fake
2,nyc cop congratulates trump supporter educating young girl truth communism fact hurt people feeling video,0,Fake
2,pakistan ministry seek ban new party backed prominent islamist,1,True
2,swiss woman abducted sudan criminal gang ransom official,1,True
2,uk police release new image jogger london bus mystery,1,True
2,georgetown university track,0,Fake
2,real reason joe biden announced running yet reliable investigative reporter share disturbing inside scoop,0,Fake
2,decision yet whether go ahead monday catalan parliament session speaker,1,True
2,corrupt woman politics call trump success pretend video,0,Fake
2,art contest winner disqualified trump supporter happened tolerant accepting left,0,Fake
2,trump malaysian pm discus trade deal boeing jet,1,True
2,video rudy giuliani outrageous beyonc get police escort super bowl us halftime show trash cop promote racial tension,0,Fake
2,boiler room ep 116 trigger gifs,0,Fake
2,german police arrest suspect alleged supermarket extortion attempt,1,True
2,hillary mention support country bill screwed start coughing choke video,0,Fake
2,mind blowing interactive map show muslim refugee coming going,0,Fake
2,factbox 6 1 million without power u southeast irma utility,1,True
2,oops donald trump name missing ballot florida,0,Fake
2,wow sara huckabee sander drop mother verbal bomb medium hypocrisy comey firing video,0,Fake
2,hillary lie first female presidential nominee even first female communist nominee proof,0,Fake
2,erdogan urge u review political charge turkish ex minister,1,True
2,sean spicer hit lame cnn let actually look cnn reported video,0,Fake
2,trump urge strong swift u n action end rohingya crisis,1,True
2,breaking death welfare leech boston jihadist jury give muslim terrorist first class ticket hell,0,Fake
2,fear volcanic eruption bali force nearly 135000 flee shelter,1,True
2,steve job widow announces support revolutionary hillary day hillary busted faking,0,Fake
2,video black two time obama voter lash got tricked,0,Fake
2,segregation fan fear fresh cleansing myanmar rakhine,1,True
2,boiler room presidential debate simulcast special,1,True
2,factbox irma v andrew 2017 big hurricane compare 1992,0,Fake
2,turkey take security measure russia defense deal erdogan,1,True
2,2016 presidential race vote really matter,1,True
2,hell freeze video hundred muslim dearborn,0,Fake
2,wow u marine navy veteran writes blistering open letter khizr khan matter whether mr trump sacrificed m clinton sacrificed nation mr obama,0,Fake
2,germany kicking resident make way refugee nurse shocked kicked flat 16 year,0,Fake
2,watch architect obamacare lie spin way taking responsibility failure real putz video,0,Fake
2,obama illegals get retro tax credit time worked u illegally requirement file,0,Fake
2,islamic state killed 60 dozen missing syrian town governor,1,True
2,michelle,0,Fake
2,u n security council meet north korea missile test friday,1,True
2,hidden order death justice scalia linked secret society cibolo ranch,0,Fake
2,russia lavrov u tillerson discus syria russia,1,True
2,london east croydon station reopen security check police,1,True
2,boom 4 venue cancel kathy griffin appearance blame trump career ending decision pose severed head,1,True
2,philippine duterte want u help fighting drug blame triad,1,True
2,u backed force capture big gas field syria deir al zor senior commander,1,True
2,eye odinga kenya election board ceo take leave vote,1,True
2,eu tell britain protect data delete brexit,1,True
2,germany proud ww2 soldier far right candidate say,1,True
2,israel say foiled planned isi inspired attack jerusalem holy site,1,True
2,british man go undercover,0,Fake
2,year review 2017 top ten conspiracy,0,Fake
2,eu barnier say want proposal may eu citizen right britain,1,True
2,family threatened gunpoint displaying confederate flag private property police let suspect go video,0,Fake
2,funeral crowd cemetery dead massive mexico quake,0,Fake
2,putin rue awarding u top diplomat tillerson russian state honor,1,True
2,brexit negotiation ready next stage yet eu tusk say,1,True
2,two arrested french counter terrorism raid near paris,1,True
2,merkel conservative tied spd ahead state vote poll,1,True
2,google engine censorship,0,Fake
2,leftist antifa attack boston police show true color violent display free speech video,0,Fake
2,conservative social medium giant announces,0,Fake
2,france cgt call another strike labor reform others refuse,1,True
2,fewer migrant entitled join family germany study,1,True
2,japan dennis rodman ex wrestler inoki urge lower tension north korea,1,True
2,trump top defense official discus north korea option white house,1,True
2,india push broaden use biometric database,1,True
2,eu state push reform labor rule sought france macron,1,True
2,hillary scold major contributor terrorist group mention gave 67 million clinton slush fund,0,Fake
2,video 16 yr old arrested violent gang beating mcdonalds 15 yr old victim brag new found fame,0,Fake
2,crybaby safe space student put notice amazing letter university president daycare,0,Fake
2,hillary clinton victory fund get massive cash injection hedge fund management soros,0,Fake
2,breaking michigan native kid rock announces running u senate,0,Fake
2,may pitch brexit eu summit dinner,1,True
2,unfithillary rest party donor key swing state poll show trump hard work paying,0,Fake
2,factbox quote suu kyi handling myanmar rohingya crisis,1,True
2,ep 9 patrick henningsen live western land guest doyel shamley,0,Fake
2,pro life license plate deemed patently offensive federal appeal court,1,True
2,eu say want clear brexit commitment britain,1,True
2,donald trump jr wreck fake indian elizabeth warren twitter conservative cheer,0,Fake
2,typhoon bear japan hinder voting national election,1,True
2,u citizen fighting islamic state surrender syria pentagon,1,True
2,catalonia independence leader wage battle unity,1,True
2,kellyanne conway shuts abc news hack george stephanopoulos try convince viewer trump legitimate president video,0,Fake
2,lebanese court issue death sentence 1982 gemayel assassination,1,True
2,mock assassination donald trump spark outrage texas school,0,Fake
2,listen jeh johnson bizarre reason must remove confederate statue homeland security threat video,0,Fake
2,u navy recovers remains sailor missing us mccain collision,1,True
2,communism 101 ca school district ban drawing religious figure prompted ban even disturbing,0,Fake
2,berlin bavaria merkel uneasy ally,1,True
2,jill stein claim recount possible foreign interference update citizen petition halt recount evidence foreigner donation stein recount video,0,Fake
2,taiwan premier resigns help shore president falling popularity,1,True
2,illegal alien murdered innocent woman deported 3 time obama solution increasing crime illegals cut back deportation,0,Fake
2,cnn panic assad success,0,Fake
2,huffington post wave white flag call race trump journalist pack canada,1,True
2,leftist babysitting service allows parent riot,0,Fake
2,hurricane maria category 4 puerto rico landfall within hour nhc,1,True
2,northern ireland life inside fountain,1,True
2,shocker washington post publishes oped critical pro israel law shuts bd,0,Fake
2,casualty explosion airfield near kabul u military,1,True
2,believe poll corruption exposed phony nbc poll showing hillary beating trump 11,0,Fake
2,top u spy agency refuse endorse cia russian hacking assessment due lack evidence,1,True
2,two somali soldier wounded gun fight fellow troop,0,Fake
2,britain may speak u president trump north korea,1,True
2,mexico el salvador guatemala urge protection u dreamer,1,True
2,others somalia praise genuine brother turkey bomb response,1,True
2,black american became republican voting democrat,0,Fake
2,native american tribe offer cash school stop using indian mascot 1 3 native american live poverty,0,Fake
2,hillary anti trump muslim dad claim terror nothing islam try convince american trump desire protect u terror somehow evil video,0,Fake
2,breaking screen shot website show bulk discount aborted baby part planned parenthood partner,0,Fake
2,squeaky clean zurich trash department probed dirty dealing,0,Fake
2,marseille attacker probably radicalized brother police,0,Fake
2,britain must clearer brexit divorce bill dutch pm,1,True
2,pope meet top buddhist monk myanmar address military,1,True
2,austrian chancellor party sue foreign minister ahead election,1,True
2,parent furious austrian teacher change lyric christian hymn god allah love great,0,Fake
2,muslim democrat woman asked feel trump presidency arab country ban muslim brotherhood,0,Fake
2,two illegal alien become first appointed city commissioner hope create opportunity illegals,0,Fake
﻿0,democrat chance 2018 unless start,1,True
2,japan suga government strongly protest latest n korea missile launch,1,True
2,inside ex goldman sachs partner tapped u treasury joined rothschild linked commerce secretary pick,1,True
2,rosie donnell think martial law order prevent trump presidency,0,Fake
2,kurd block iraqi force access kirkuk oil field iran shuts border crossing,1,True
2,eu top diplomat defends iran deal trump speech,1,True
2,breaking news shooter ambush gop congressman one congressman,0,Fake
2,guess spotted vip section clinton rally hillary campaign get creepier,0,Fake
2,turkey criticizes german populism merkel shift eu membership,1,True
2,lefty stunt backfire inflatable trump chicken huge hit found spirit animal,0,Fake
2,facebook ceo threatens employee express view oppose stop replacing black life matter,0,Fake
2,hawk double,0,Fake
2,least six die colombia protest coca crop removal,1,True
2,video u veteran find flag carrired tour desecrated front yard,0,Fake
2,germany lauds anti nuclear campaign winning nobel peace prize,1,True
2,russia accuses u led coalition barbaric bombing syria raqqa,1,True
2,best tweet day,0,Fake
2,missing detail orlando shooting 911 transcript questioned,0,Fake
2,mooch say black kid welcome museum white kid,0,Fake
2,hispanic parent make shocking video teaching 3 yr old say kill donald trump,0,Fake
2,shocking video muslim child bride forced wed man 20 year older believe trade video,0,Fake
2,facebook overhaul political ad threat u regulation,1,True
2,busted craigslist ad expose rent mob phoenix anti trump thug,0,Fake
2,woman moved freedom loving american tear passionate irs testimony asking help,0,Fake
2,least 19 drown boat capsizes northern india police,1,True
2,pa restaurant forced close ice sweep nabs illegal worker attorney illegals unbelievable response,0,Fake
2,cambodia detained opposition leader denies treason charge,1,True
2,michelle obama hillary run house certainly run white house video,0,Fake
2,valerie jarrett discusses possibility michelle obama run office msnbc medium ally,0,Fake
2,reckless democratic party creating russian scarecrow u medium politics,1,True
2,uk pm may say brexit talk time tough made progress,1,True
2,two u b 1 bomber conduct training mission vicinity sea japan,1,True
2,quake pitch past present scarred mexico city district,1,True
2,eu rebuff british pm may demand concession brexit,1,True
2,uk government softens immigration rule grenfell fire survivor,1,True
2,obama epa gestapo skip hearing co mine,0,Fake
2,white house theatrics gun control,1,True
2,melania trump rare one one interview watch destroy leftist msnbc hack immigration followed law,0,Fake
2,locked power struggle congo army militia massacred hundred report,1,True
2,red scare put pressure indonesian president,1,True
2,oh boy target customer respond new gender neutral toy labeling,0,Fake
2,report president trump odds favorite win election 2020,0,Fake
2,awesome hispanic trump supporter rip pro sanctuary city official hard core trump supporter video,0,Fake
2,dartmouth blacklivesmatter terrorist tear memorial slain police officer white supremacy,0,Fake
2,china ruling party expels anti graft ex insurance official citing graft,1,True
2,deep state,0,Fake
2,russia express deep concern north korea nuclear test,1,True
2,trumpdom curious world trump foreign policy explained,0,Fake
2,boiler room 65 bernie say vote neocon pokemon,1,True
2,flashback chilling 60 minute interview george soros nearly 20 year ago,0,Fake
2,james comey legacy blaming russia rather saudi arabia israel,1,True
2,favorite excuse featuring hillary rotten clinton video,0,Fake
2,caught camera multiple attack olympic tourist brazen thug broad daylight rio di janeiro,0,Fake
2,former leader germany far right kick new blue party,1,True
2,tim allen us last man standing episode mock censorship speech snowflake college student hilarious video,0,Fake
2,shocking report 50 baby 24 state born via medicaid state list,0,Fake
2,gave u warning 67 year ago everyone thought crazy,0,Fake
2,fed dozen muslim girl genitals mutilated michigan clinic landmark defense shocking,0,Fake
2,osu diversity officer sympathizes terrorist student shame student sharing picture told share post,0,Fake
2,philippine president son denies link 125 million drug shipment,1,True
2,wow whistleblower tell chilling story massive voter fraud trump campaign ready lawsuit fl sec election critical district video,0,Fake
2,week row academic article china say imported publication must legal,1,True
2,awesome street artist sabo target hollywood liberal trump 24 spoof poster,0,Fake
2,eric trump school liberal hack stephanopoulos fact fantastic video,0,Fake
2,arrested muslim u army vet charged plotting terror attack u behalf isi,0,Fake
2,american university hire former islamic terror recruiter trust video,0,Fake
2,jailed british iranian charity worker face new charge family,1,True
2,revealed dark agenda behind globalization open border,0,Fake
2,fbi director comey leaked memo explains reopening clinton email case,1,True
2,school hospital turkey carves north syria role,1,True
2,hillary clinton israel first peace middle east,0,Fake
2,watch shocking view woman life sharia law woman march organizer pro sharia law video,0,Fake
2,shot dumped pigsty schoolboy killed philippine drug war,1,True
2,sewer worker dy muslim doctor refuse help,0,Fake
2,saudi prince lecture america democracy,1,True
2,khamenei say iran shred nuclear deal u quits,1,True
2,julian assange everything said,0,Fake
2,high school teacher asks student pretend muslim,0,Fake
2,u send 3000 troop afghanistan mattis,1,True
2,7 4 million without power utility worker get respect,0,Fake
2,india using chilli spray stun grenade dissuade rohingya influx,1,True
2,violent democrat punch harass trump supporter burn flag fundraiser video,0,Fake
2,slovenian president pahor fails win majority face runoff,1,True
2,myanmar protester try block aid shipment muslim rohingya,1,True
2,mn somali man rape college student get 90 day jail allowed leave scene crime without arrest somali officer,0,Fake
2,britain suffer brexit eu german minister,1,True
2,militant attack somali military base kill least 15,1,True
2,putin proposed u n ukraine peacekeeper must full access merkel,1,True
2,boiler room 90 downtown brown loss curse celebrity,0,Fake
2,mexico temporarily suspends operation key refinery quake,1,True
2,islamic state baghdadi undated audio urge militant keep fighting,1,True
2,china say sanction help trump target venezuela,1,True
2,obama america anymore woman march leader,0,Fake
2,south korea police seek arrest warrant hanjin group chief,1,True
2,awesome rant african american woman fed sanctuary city racist,0,Fake
2,abe moon seek chinese russian support north korea sanction kyodo,1,True
2,scrapped malaysian beer festival faced threat militant police say,1,True
2,trump bares unga,0,Fake
2,holy muslim indoctrination sesame street introduces hijab wearing muppet,0,Fake
2,turkey erdogan say u decision suspend visa service upsetting,1,True
2,iran guard say missile programme accelerate despite pressure,1,True
2,trump tell state department make cut 50 funding u n,1,True
2,collapsing russia hack witch hunt end well congress,1,True
2,taiwan allow visa free entry visitor philippine,1,True
2,turkey erdogan blame u envoy diplomatic crisis,1,True
2,illinois man charged kidnapping death chinese scholar,1,True
2,new survey show 1 fear u citizen government terrorism,1,True
2,breaking peter w smith,0,Fake
2,tension talk court three scenario spain catalonia stand,1,True
2,gun fall silent benghazi resident return battered home,0,Fake
2,putin phone south korean president north korea kremlin,1,True
2,thai university remove student leader defying royalist tradition,1,True
2,chance deal brexit rising say uk hammond,1,True
2,france discus possible new rafale sale egypt al sisi le maire,1,True
2,rare look inside heart society iraq shi ites,0,Fake
2,germany fdp expect coalition form christmas,1,True
2,meet conservative muslim steve bannon hired key position breitbart thing left know smear,0,Fake
2,megyn kelly reportedly popular fox staff book sale biggest loser since hillary clinton book hard choice,0,Fake
2,critically wounded gop rep steve scalise stood trump others deserted recently made adorable birthday video message trump daughter video,0,Fake
2,open society soros backed,0,Fake
2,law common man barry soetoro obama give work permit 2000 judge ordered stop,0,Fake
2,excluding white racist racist,0,Fake
2,unbelievable vintage video expose racist first family michelle obama mom say barack mixed race concern much completely white,0,Fake
2,texas church shooter year soft target attack,0,Fake
2,venezuela leader thanks hostile trump making famous,0,Fake
2,lol democrat congressman say best way fight fake news watch msnbc video,0,Fake
2,clinton beg cash foundation ability peddle influence undermined trump russian hacker lol,0,Fake
2,bodybuilder dy celebrity muay thai match ex singapore idol contestant,1,True
2,french business seek clarity iran nuclear deal,1,True
2,international red cross drastically cut afghan operation attack,1,True
2,florida cite complaint chevron gas price shortage mount,1,True
2,nc teacher sign first grader black life matter protest consent,0,Fake
2,iraqi pm rebuff u decree foreign shia militia leave country,1,True
2,philippine duterte say peace talk without communist ceasefire,1,True
2,watch nancy pelosi say heartbroken death rep steve scalise,0,Fake
2,irish postage stamp homage che guevara stokes criticism,1,True
2,chilling america look 8 long year anti american president,0,Fake
2,hillary appears wearing anti seizure sunglass memorial day parade,0,Fake
2,citibanamex lower mexico 2017 gdp 1 9 percent due quake,1,True
2,wow sean hannity job fox news jeopardy seth rich investigation,0,Fake
2,corporate plantation ncaa college sport oligopoly,1,True
2,long time democrat,0,Fake
2,around 30 people injured swiss train collision police,1,True
2,racist congresswoman maxine water rule black political party black people strong enough yet form party,0,Fake
2,stupid hurt video nyc jogger threatens dad stroller bumping accuses white privilege one problem,0,Fake
2,islamic state flag flying bosnia pm,1,True
2,chick fil cave gay mafia unthinkable new nyc store,0,Fake
2,kenyan opposition chief focus corruption election run,1,True
2,happen gun president trump,0,Fake
2,nordstrom stock take nosedive trump tweet decision discontinue ivanka brand,0,Fake
2,voting trump help america export trash video,0,Fake
2,taliban kill least 43 afghan troop storm base official,1,True
2,brutal myanmar army operation aimed preventing rohingya return u n,1,True
2,spaniard use national holiday show unity amid catalan crisis,1,True
2,anti government chant ring anniversary ethiopian festival death,0,Fake
2,czech election winner babis call minority government unrealistic,1,True
2,german party coalition talk agree new debt,1,True
2,tomi lahren take hammer hillary competent woman history know c mean video,0,Fake
2,wow black power political organization take credit dallas cop slaying,0,Fake
2,cnn fake news v real news first image abandoned terrorist facility east aleppo,0,Fake
2,pope orthodox leader make climate change appeal heal wounded creation,1,True
2,rebel close east congo city amid gunfire,1,True
2,jade helm 15 really martial law texas ranger relay saw inside military train,0,Fake
2,china tightens control chat group ahead party congress,1,True
2,iran sends tank border iraq kurdish region kurdish official say,1,True
2,democrat congress brace new iran nuclear fight,1,True
2,class act watch today show matt lauer get shot trump friend new england patriot owner bob craft video,0,Fake
2,nsa top secret arsenal released protest trump betrayal,0,Fake
2,turkish asylum application germany jump 55 percent year,1,True
2,u commerce secretary want nafta auto content 70 percent union chief,1,True
2,obama dream team illegal alien drug dealer suspected killing innocent woman sleeping apt illegals video,0,Fake
2,breaking update 5th dallas police officer died sniper dead self inflicted gun shot first dead police officer identified person interest released questioning,0,Fake
2,donald j trump one defeat anti american party gone unopposed 50 year,0,Fake
2,episode 203 sunday wire dotard effect guest mike robinson,0,Fake
2,georgian president reluctantly sign new constitution law,1,True
2,germany extends passport control austrian border flight greece,1,True
2,merkel ally cite thousand cyber attack russian ip address,1,True
2,duterte invite u n right body open philippine office drug killing climb,1,True
2,washington post waging medium war president trump,0,Fake
2,breaking flag dragging protester rushed stage trump rally tie isi,0,Fake
2,realist perspective president trump,0,Fake
2,humiliating democrat use russian warship backdrop tribute u veteran dnc,0,Fake
2,diversity trump bishop london suggests vicar reach muslim making major change appearance,0,Fake
2,vatican prepared case barcelona style attack swiss guard chief,1,True
2,simple glass water could expose truth hillary serious health issue cause lose election video,0,Fake
2,trying reset agenda uk may set tackle social injustice,1,True
2,dnc chair pull tired race card claim racism voter suppression gop playbook video,0,Fake
2,selfie muslim woman making peace sign go viral twitter account show really peaceful,0,Fake
2,lithuania get minority government junior partner leaf,0,Fake
2,breaking liberal medium worst nightmare come true kellyanne conway land top position trump team,0,Fake
2,devastating 30 second commercial show scary truth target dangerous open door bathroom policy video,0,Fake
2,britain eu different legal stance brexit bill uk minister,1,True
2,tillerson russia lavrov meet sunday u state dept,1,True
2,post trump liberal meltdown counseling,0,Fake
2,japan airline plane make emergency landing tokyo,1,True
2,kurdish force withdraw june 2014 line iraqi army commander,1,True
2,turkey block access northern iraq habur border gate ntv,1,True
2,russia condemns north korea nuclear test agency,1,True
2,juncker announces new code conduct eu executive member,1,True
2,factbox german coalition agreeing lowest common denominator enough green,1,True
2,russia say islamic state operates near u base syria unhindered,1,True
2,swiss war crime inquiry assad uncle stalled right group say,1,True
2,hillary supporter mark cuban make ignorant statement trump since election claimed stock market would tank video,0,Fake
2,tunisia new government get party backing reform push,1,True
2,factbox trump said united nation,1,True
2,north korea say sanction spur hasten nuclear plan,1,True
2,spain step security catalan airport rail station source,1,True
2,factbox raqqa battle islamic state syrian hq near end,1,True
2,hollywood actress lena dunham abortion,0,Fake
2,two week 1980 election poll showed carter 47 v reagan 39 reagan landslide trump likely,1,True
2,anti trump protester x rated comment anger msnbc anchor grow hell,0,Fake
2,iranian foreign minister urge regional cooperation returning oman qatar,1,True
2,e williams anti trump protester,0,Fake
2,gunman injures bodyguard kenya deputy chief justice,1,True
2,mn mayoral candidate want disarm cop muslim cop kill unarmed woman,0,Fake
2,breaking trump announces phenomenal tax cut plan business next 2 3 week stock market respond video,0,Fake
2,u backed sdf say attacked russian jet east syria,1,True
2,london marathon water station robbed group looter video,0,Fake
2,germany say putin move u n peacekeeper ukraine step,1,True
2,japan pm say important change north korea policy stronger pressure,1,True
2,bangladesh myanmar agree working group refugee plan minister,1,True
2,trey gowdy embarrasses gun grabbing obama official brilliant gotcha moment video,0,Fake
2,may confident winning brexit deal work britain eu,1,True
2,turkey weighing border air space measure iraqi kurdish referendum pm,1,True
2,exclusive congo poised see election pushed back late 2018 source,1,True
2,kurd find hard implement independence say iraqi foreign minister,1,True
2,episode 162 sunday wire revolution televised guest vanessa beeley,0,Fake
2,john mccain say rand paul working putin,0,Fake
2,boiler room ep 76 resign,1,True
2,closely fought election test kyrgyzstan fragile stability,1,True
2,say legally blind barber win 100k discrimination lawsuit employer wrongful termination,1,True
﻿0,fox news anchor shepard smith finally come admits gay,0,Fake
2,nigeria buhari said would seek election 2019 minister,1,True
2,britain back libyan plan work towards election next year,1,True
2,egypt sign memo china 739 million funding new train capital minister say,1,True
2,hurricane irma become tropical storm monday nhc,0,Fake
2,rush limbaugh furious trump allowing loser democrat use threat government shut thwart funding wall listen,0,Fake
2,zimbabwe ruling party plan vote strengthen mugabe hand,1,True
2,kenya high court rule minor candidate ballot poll run,1,True
2,hillary exposed watch uncovered video hillary campaign want see,0,Fake
2,yemen cholera case could hit 1 million year end red cross,1,True
2,krispy kreme worker refuse serve cop police,0,Fake
2,boiler room ep 128 free speech without war,0,Fake
2,must see house oversight committee release damning video hillary lie date,0,Fake
2,existential question trust,1,True
2,wealthy mexican swamped quake aid poor feel abandoned,1,True
2,leader venezuela bruised opposition travel abroad denounce voting fraud,1,True
2,exclusive cambodian opposition leader call sanction leadership,1,True
2,factbox four million lose power florida irma utility say,1,True
2,chicago community organizer mobilize flash mob shut trump campaign rally,0,Fake
2,rosie donnell think martial law order prevent trump presidency,0,Fake
2,macron say eu consensus new reform,1,True
2,france condemns latest north korean missile launch,1,True
2,sharia law grant muslim man permission marry 8 year old video,0,Fake
2,rom seek luck love catholic shrine hungary,1,True
2,democrat congresswoman,0,Fake
2,colombia farc political party look coalition 2018 election,1,True
2,iraq sends delegation iran coordinate military effort,1,True
2,war hawk,0,Fake
2,pope arrives colombia mission promote peace,1,True
2,time traveler nancy pelosi say work president bush video,0,Fake
2,merkel try build coalition vote put far right parliament,1,True
2,boiler room 66 globo terror pokego pocalypse,0,Fake
2,syrian opposition must accept war u n,1,True
2,north korea sentence south korean reporter death review book country,1,True
2,flashback two muslim living u criminal record attack gay med student dc country stoned death like muhammad commanded video,0,Fake
2,turkey border northern iraq remains open minister say,1,True
2,judge watch obama put something eye make look like cry,0,Fake
2,islamic terrorist organization join obama friend condemn trump new muslim immigrant position,0,Fake
2,epic fail anti trump movement spent 75 million 64000 ad,0,Fake
2,terror tied group plan face parade float tomorrow veteran day parade,0,Fake
2,u weighs whether stay iran nuclear deal,1,True
2,china key resolving north korean nuclear issue uk defense minister,1,True
2,holy moly rebel medium uncovers illegal usa canada fake refugee trafficking ring wait see vetting video,0,Fake
2,trump supporter whose brutal beating black mob caught video asks happened america video,0,Fake
2,collusion fusion doj official cia wife hired research trump,0,Fake
2,trump say deeply disturbed south sudan congo violence,1,True
2,breaking putin tired waiting obama doj release hillary highly classified email set release near future,0,Fake
2,turkey erdogan iraqi kurd decision postpone referendum wrong,1,True
2,fake news week electronic voting big lie die,0,Fake
2,shout poll u oligarch family corrupt,0,Fake
2,sixteen killed attack remote mozambique port medium,1,True
2,wow florida jew deserted hillary helped trump win florida,0,Fake
2,czech tycoon babis named prime minister may struggle find partner,1,True
2,factbox malaysia 2018 budget seen lifting cash aid making gst change,1,True
2,mccain mad world cancer conflict,1,True
2,trudeau confronts canada failure indigenous people u n speech,1,True
2,nearly 400 die myanmar army step crackdown rohingya militant,1,True
2,lol liberal ohio activist go jail 13 count felony voter fraud one year falsely accusing election board voter fraud video,0,Fake
2,open 9 11 15 year transparent lie,0,Fake
2,democrat chairman yell together f ck donald trump crowd shoot middle finger stage video,0,Fake
2,populist say new leader italy 5 star,1,True
2,u must suffer painful response iran trump speech guard chief,1,True
2,wow tx congressman impeachment removal hillary win election,0,Fake
2,boiler room ep 126 immigration consternation,1,True
2,peru kuczynski swears new cabinet opposition signal support,1,True
2,liberal trevor noah count conservative tomi lahren destroying show exactly video,0,Fake
2,catalonia refuse renounce independence separatist protester rally,1,True
2,hey hillary really behind attempt party diversity use bernie jewish faith take video,0,Fake
2,tpp country consider amendment stalled trade deal source,1,True
2,episode 119 sunday wire know drill guest robert singer jay dyer,0,Fake
2,u n medic see evidence rape myanmar army cleansing campaign,1,True
2,new bill gate ai powered evolv body scanner inspect american public space,1,True
2,russia china agree north korea syria crisis resolved diplomacy,1,True
2,stunning vintage video show barack obama mocking god bible 9 year ago,0,Fake
2,university texas warns 29 offensive halloween costume wear else,0,Fake
2,brutally honest billboard turn head state exploding muslim immigrant population,0,Fake
2,expect government black life matter help private citizen,0,Fake
2,watch veteran embarrass trump hater kansa city explain sign,0,Fake
2,chile welcome 60 syrian refugee,1,True
2,busted uncovered 2009 video show london muslim mayor calling moderate muslim uncle tom 2002 video show defending convicted terrorist,0,Fake
2,texas pig farmer brilliant idea muslim demand move build mosque video,0,Fake
2,trump bi racial,0,Fake
2,russia berates german defense minister war game remark,1,True
2,repeat deceit u try link iran al qaeda,1,True
2,exclusive chile expects soon clinch argentina energy swap deal,1,True
2,pope say colombia must confront inequality secure lasting peace,1,True
2,panama authorizes extradition former mexican governor corruption charge,1,True
2,thailand approves 2 2 billion help rice farmer,1,True
2,trump ghani agree u help develop afghanistan rare earth mineral,1,True
2,waving german flag far right anti islam group rally together vote,1,True
2,wikileaks bombshell release unfit hillary advisor contacted nfl commissioner advice cracked head video,0,Fake
2,hurricane storm surge warning issued florida ahead irma nhc,0,Fake
2,austria leader reject juncker vision euro expansion,1,True
2,arson caused fire kenyan school killed nine girl minister,1,True
2,brilliant lt col tony shaffer trump fight back deep state video,0,Fake
2,four teen arrested sex front beachgoers cape cod,1,True
2,teacher peru return class strike wind,1,True
2,episode 6 drive wire syria wmd redux part 1,1,True
2,sunday screening cia secret experiment 2008,0,Fake
2,turkey bank regulator dismisses rumor iran sanction report,1,True
2,germany see sign cyber attack sept 24 election,1,True
2,syrian army nears islamic state stronghold al mayadin,1,True
2,thanks obama half student top 700 school district immigrant household 30 illegal alien,0,Fake
2,wow fox reporter go seiu thug telling black protester allowed speak video,0,Fake
2,disney introduces new marvel comic book captain america captain socialist beat conservative terrorist defending u border video,0,Fake
2,tom hank join hollywood liberal facebook live fundraiser fight trump agenda,0,Fake
2,juncker merkel eu need stable german government shape europe,1,True
2,french court jail woman sent money son killed syria,1,True
2,pope francis plane shift course avoid hurricane irma,0,Fake
2,erdogan putin discus iraqi kurdish referendum turkish presidential source,1,True
2,leaked document george soros gave 600k pro refugee group influence attitude,0,Fake
2,secret service laptop reportedly stolen trump tower layout clinton email probe detail,0,Fake
2,spain pass measure control catalan finance ahead independence vote,1,True
2,reporter interviewing trump refers ca terrorist regular people trump response nothing short awesome,0,Fake
2,crosstalk real fake news culprit,0,Fake
2,death toll somalia bombing rise 358,1,True
2,conservative pro free speech activist may go blind leftist agitator throw acid eye charlottesville rally leftist tweet hope go blind,0,Fake
2,china official say lincoln would approved freeing tibetan serf,1,True
